Cortical neuron	Astrocyte	Neuroepithelial cell	BMP responsible cell	Unfolded protein responsible cell	Interneuron	Glia progenitor cell	Oligodendrocyte/OPC	Intermediate	Neuron	Cilia-bearing cell	Proteoglycan-expressing cell	Mesoderm
NXPH1	0.191003580157557	0.0318189857957017	0.0246283743840572	0.020609045443519	0.0566595922392415	0.212222598912864	0.0236087958396158	0.0970577286022185	0.110146932210287	0.0679977626081712	0.00628417165775699	0.0413253701351819	0.0781717427841706
RASGEF1B	0.259746020451241	0.0522848218524711	0.0800024675551711	0.0581371101585907	0.211580016690509	0.223726681180134	0.0737047685305262	0.110925164968277	0.149071367699456	0.283889645268772	0.118446172714518	0.104257270919919	0.100664935064828
CGNL1	0.00535209206664931	0.0443459646476348	0.0289484841934124	0.230492759647666	0.0276692790205639	0.00523017502608917	0.0393865553504055	0.0289598104645881	0.0479376700453392	0.0110591790742978	0.414174950892264	0.136367780502727	0.0409064882988709
GHRH	0.000152463641996278	0.00453330723819301	0.00910555592173663	0.0049734110110233	0.00376624611494385	0.0085403626932205	0.0026729670653904	0.0619800960427226	0.0087139718657618	0.0118044436400992	0.00549528694582247	0.00247962085742399	0.00370132636445567
CLDN11	0.00911013554076877	0.0237577573513583	0.019450432827589	0.0205933439879833	0.0137558538587321	0.0113336738403842	0.0162920641017116	0.0184496158501983	0.020014894074227	0.00794175278198516	0.0063439778026827	0.128099077364979	0.0172019688856831
FOXC1	0.00243908895176628	0.0276211858495056	0.026019577603755	0.0447616280324335	0.0130190023029603	-7.60020377207739e-05	0.0339706754113258	0.0454644952062255	0.0711886386804808	0.00013759397344381	0.0290240093777289	0.248469638933471	0.195987281090614
PCDH10	0.158232644295662	0.178374507086921	0.103923919503084	0.0734554869383136	0.14633968107188	0.183085715376678	0.156719776161481	0.162795685707867	0.150420793276921	0.0789004539170775	0.0527546043325076	0.179974265927739	0.0982288937400096
MCM5	0.0407597072209457	0.118652643484333	0.4135962346472	0.0652452001862484	0.0585785906111191	0.0921632728535758	0.0644689200583075	0.188310021848692	0.093280214034534	0.063742323917821	0.0434405094516367	0.105380687252409	0.0809773193533219
ALDOC	0.372539449126017	0.436702313301157	0.255897032725285	0.394785465074702	0.723193677451507	0.305631442737173	0.615210011340743	0.430205227588368	0.311579038433857	0.43000668792589	0.198817767402817	0.315761672763811	0.320556610157553
RAB3B	0.399300176827891	0.113366310101829	0.147343633142167	0.170649472282589	0.173184349800708	0.218799137696341	0.107509657837851	0.179143451366066	0.255553595175382	0.232926984590898	0.242519786647403	0.0901680552775256	0.154411086713627
LHX4	0.00935740677761961	0.00112650342617512	0.00161260552969446	0.00130665201346899	0.00209514142969205	0.0244662224931852	-3.80140360428051e-05	0.012116054943954	0.00558624064714855	0.0345011766285917	0.000337730354880052	0.00795275542794325	0.0333953076137489
PTGES	0.0417714826521019	0.0659500844380015	0.0319758762707472	0.0477581361275621	0.14009837065361	0.0295059835726468	0.132256005402724	0.0440504079368722	0.065543379833257	0.0154600054719252	0.0169514928358589	0.29024772076678	0.0973739269560936
LINC00461	0.816748697683822	1.13343630980461	0.861724887261343	0.40716040721452	0.59061830174162	0.893062216577153	1.01479668428023	1.2361039091356	0.753366989988951	1.08502748209472	0.195923369365035	0.471116634470592	0.484269383706411
CDKN2C	0.0499147047996464	0.160620125463598	0.499823505954916	0.0674637451989961	0.101662339616545	0.101431726244473	0.0725945920680106	0.243289257066732	0.0731823456074932	0.137509634909667	0.0518795738766601	0.0393112603109778	0.0635873146605532
CADM1	0.927835797537761	0.880002775167879	0.671181398513378	0.660942186920905	0.553604194719312	1.0200382045567	0.606044073644237	0.758126751232073	0.83191951267158	0.757745209981794	0.483059393732352	0.705589603063578	0.563839359440782
SLC12A1	0.00584901203268097	0.00271242647104579	0.00126662298378155	0.00994333073136373	0.00296017320724206	0.00503650987509719	0.00221914408221488	0.000892097335936633	0.00694461833944634	0.00251437027714963	0.0124136925899495	0.00106423793057987	0.0164046246890796
MSMO1	0.905015467419213	1.0361005372618	0.613309562554192	0.944092194480643	1.28415808403542	0.777917993557448	0.986228863681758	0.668137691741734	0.810619422976608	0.674675188162185	0.64106157453485	0.81269270039379	0.701495824524151
MYO10	0.203479141823016	0.638303159155103	0.554141002256007	0.51141804132715	0.22675910457658	0.250937429032005	0.463558690940453	0.71452085017381	0.369314900647857	0.392384024626977	0.508271808395418	0.443942525634857	0.485593952687918
DTL	0.0155113430077837	0.0242648276781764	0.258573339405899	0.0168645975954327	0.0151250604187248	0.00530168203114986	0.0175712582123813	0.0519867425560324	0.0258489698604155	0.00726177474323683	0.0162123507999973	0.038127349278405	-0.00903067737969593
MND1	0.0226693214293467	0.0524712242269026	0.667658709431949	0.0366562830349398	0.0236644907882788	0.0298000235661653	0.0371915106464048	0.084578186128082	0.0767480143311503	0.021274910354171	0.0222060823594335	0.079721226300211	0.0358961129647801
BMP5	0.0179634764492908	0.104011214581811	0.0786174371360952	0.0613317443041216	0.0120860892788855	0.0197722266531016	0.0651684051509099	0.147546944610609	0.0383054718991801	0.0686821735580671	0.0136648393474632	0.128092932008307	0.0107489591939727
PARM1	0.0272769529228735	0.127309404683081	0.092158609230349	0.272748689895721	0.0568460623315987	0.018985430217109	0.10744696485749	0.0784612077990575	0.167671557094876	0.0747582156314486	0.499198318537058	0.274509062785779	0.175223340087831
COL21A1	0.0111329490041314	0.0492639220229924	0.0469215781985071	0.105438840697226	0.0194983305089329	0.0240112957847331	0.045615272522828	0.126865629252517	0.117534247541787	0.0284553946235563	0.199628106983292	0.511973800128989	0.159680348140558
KISS1R	0.0990805130252629	0.0223649504567682	0.0147170324574646	0.0720971384518512	0.376929271013478	0.0424938361301096	0.16329907968271	0.0314450083381159	0.0650439331256781	0.0609816876467402	0.0267311224668644	0.0360680836046159	0.0953915250103548
CADPS	0.417620327643043	0.262201335749214	0.234703842003093	0.119555705746511	0.218502563504047	0.463017196966294	0.285471679505313	0.166816661098417	0.291225096158939	0.372750234037724	0.0542247912318851	0.182626585924184	0.138560379552643
MLC1	0.0363238580888994	0.345787808490513	0.246671643635416	0.0810323880829841	0.0562746675622135	0.0515098695324654	0.254390856518887	0.19612387972463	0.119809830216941	0.0494597151370757	0.0603328607629322	0.0957464703216185	0.118449765035126
SLIT2	0.0661340059752119	0.193136674235391	0.129184287993327	0.275055254634791	0.0511172697873857	0.0734820276326281	0.127375722642737	0.0908940687011814	0.147267982667467	0.0950115705065392	0.32533268193784	0.321170593059506	0.116274525110638
VSTM2B	0.156142889002907	0.0123224982551881	0.0208736448940394	0.00419044002615265	0.0813416255443898	0.0546249638092531	0.0251145228752117	0.0323098782418674	0.0741174561681259	0.0386326685542238	0.00350443431033184	0.00767964223254518	0.0120117372459508
NRXN1	0.997966746192234	0.258163838504313	0.225042041227415	0.0899445377242035	0.538213391623524	0.880972198685818	0.206696613554953	0.392961889548752	0.579014413844861	0.583267074085011	0.0528625481789491	0.170028140957861	0.373355158795262
NPPA	0.0508443797062551	0.0119017317459406	0.0184850866999172	0.00508538273459084	0.0645810347655758	0.085566537524027	0.0366888283117223	0.119390265555402	0.0517181479691051	0.294232542940136	-0.00165668129749398	0.0147724168296237	0.0490473765947312
AP1S2	1.95404026501723	1.27298678695792	1.31031271449117	1.15049206284795	1.39665406815384	1.86208360871591	1.17623763767567	1.16209523920169	1.52069537169223	1.89729930113775	1.43754917430115	1.03678436920435	1.40557480975662
TMPO	0.501433773392513	0.289649013540133	0.796748254163395	0.264266255708057	0.486329310797111	0.578770380803873	0.301118593000961	0.464638575685522	0.450809049247645	0.426693137714017	0.248655546599234	0.504293305349626	0.479892982231002
RPL12	2.2290633611813	2.8027379081955	2.74111006226119	3.17215885228868	2.38172426055259	2.35504310481134	2.6737933213864	2.82244390371958	2.59385458040537	2.53823614606653	3.05959707868004	3.10992150285023	2.53807385096121
MFSD2A	0.175718613298237	0.120017662694128	0.139088656172765	0.064496140576658	0.728778948724674	0.162120065665619	0.378575786275405	0.255499521761566	0.147686339101587	0.126134289482751	0.0303672494253226	0.111414694454677	0.330335230981362
GPC4	0.0669932392741822	0.283803780343764	0.220001427329152	0.165330563824518	0.0681261972657309	0.113410230177229	0.181904601022265	0.18489340217057	0.135229637126579	0.0613148340252499	0.115660742766362	0.220164130836329	0.135760974731374
SESN3	0.380745968696167	0.573877473538991	0.489545624173169	0.415722817125701	0.246752904772141	0.378851310824407	0.387601419305334	0.737736754464848	0.460354591008886	0.569271591937045	0.434251450714157	0.666483756568822	0.45676346182644
C1orf168	0.00243433402590651	0.0579950613731362	0.0219933906338472	0.16367453872512	0.0151064990163543	0.00445271508624641	0.0220029327384377	0.0223042913966032	0.02784397691163	0.0048639698264599	0.200623597018309	0.0307647603525524	0.0217124744678305
LINC00643	0.168581552355649	0.0138215630076408	0.0223024949528132	0.0158388537035311	0.0914154031262865	0.0360935318634073	0.0105185313270633	0.0245494050952749	0.0434417439018201	0.0422928376361127	0.0611339807651367	0.0156764328175923	-0.0127929950644827
OLFML3	0.00367481892658917	0.024491306820999	0.025283184972969	0.0307313879010153	0.0126514133020585	0.00274756724714417	0.029734954076163	0.0162203238314943	0.0396734980951559	0.00586364348429788	0.0169626287742737	0.413093025905372	0.0691323772177297
PLXNA4	0.236044215597267	0.101534311246734	0.0448194238485855	0.0380652346040349	0.100032709371756	0.127427414317289	0.0584300579579184	0.0930910589861728	0.107924611980098	0.268225836207329	0.033327031824447	0.0390514046953621	0.0710937447709421
ETV4	0.0666266233321492	0.105834213018358	0.139489382981811	0.0999747927510818	0.0354789203892364	0.0477595764355086	0.075577336749935	0.0284331027836506	0.0707928366127925	0.0330948732097156	0.0355325182047855	0.128873193695926	0.0621551468178166
TCEAL7	1.96133048345187	1.0183290101547	0.928373311826321	0.701152576189798	1.7327365566353	1.73181758952166	1.11312112745172	1.04783856486886	1.45525959348991	1.42047166657769	0.383511642674046	0.95462967103789	1.48229136078263
NASP	0.654548101789087	0.605205348191351	0.893076831388529	0.476669620468157	0.521373930682103	0.784702563025907	0.516373124230607	0.802720390647189	0.599796990387064	0.745508873492346	0.334883772106648	0.692229431572998	0.63289689760022
IFI6	0.373082535825337	1.26386858933151	0.930030289506334	0.8883264207743	0.522534982578661	0.282043849902841	1.02618862613046	0.813522088046674	0.672638003329591	0.407870106369989	0.768429820638674	1.03368320162986	0.427452983903886
EZR	0.325652715106811	0.712267189205393	0.683718891856608	0.558623816272232	0.423351210043679	0.388066155266204	0.534946765531404	0.847931917073644	0.475983673199816	0.60024916949796	0.486555113477499	0.551969944994954	0.685607400857852
INSM1	0.26307618353889	0.0643197223017968	0.197775659523043	0.0273424073089813	0.141340284227872	0.339517823640131	0.0729196101625127	0.350279144253226	0.130518541770696	0.616701713018712	0.0149498994043659	0.0270433923846423	0.10002983270549
SPOCK1	0.42651413002234	0.0892616846229412	0.0985709983656856	0.161831325144894	0.206004828706039	0.303905630109066	0.129219845807013	0.0869069530736413	0.237940566962096	0.244046060072812	0.103473506869079	0.153670271312234	0.146217348575428
ATAD2	0.0716980597957256	0.121504449634067	0.485441631376936	0.0744548642176739	0.104318290479228	0.073006297748541	0.107356333611264	0.107404598124666	0.14869633271172	0.0773331861242389	0.0665628866521562	0.277104732527164	0.149872453226813
KCTD12	0.139465986812151	0.0982791902217238	0.119404321277313	0.245556227826099	0.102795663621781	0.125416617788232	0.0947618319901713	0.169580399547164	0.228879589041699	0.0784008545283518	0.426276824388692	0.422786691527477	0.213012279031604
MPPED2	0.335602465297938	0.30795921258022	0.394020865645582	0.101988853076954	0.227896321818377	0.489664687274882	0.1997450733486	0.529819080446151	0.249989989312412	0.507858690954027	0.0397516089867447	0.107130756201267	0.0308872872313109
LOXL2	0.017461391012324	0.0314533488550059	0.0498777338640758	0.0285394721932011	0.0295025708638829	0.0143078585208015	0.0610408245777544	0.0349536852356593	0.0385285077809214	0.0143949881299339	0.0157071191226729	0.51931611878746	0.0643042404394084
CH25H	0.00512218502505966	0.0100588289272037	0.0061021609772638	0.010534885117673	0.0258209656520139	0.00583166698227732	0.0291525940508317	0.0014173899649476	0.0140449107204758	0.000955913473676888	0.00209674655014134	0.145778849213008	0.0132205639777682
C11orf96	0.281828924233187	0.147249417328328	0.145744983005269	0.0850856908576674	0.210943977842346	0.325501223672544	0.162073073955289	0.25517082404601	0.242879369896167	0.203038529029894	0.0281169809551689	0.582618428612252	0.447437215567379
WFDC1	0.0280396076852171	0.0357660436028909	0.021390322590953	0.176396118166829	0.0307252374107714	0.0291186778362465	0.0118565410151993	0.0275708956639996	0.0346094653373842	0.00623132934902336	0.0583801645138955	0.241174760576805	0.0305461619522196
KCNIP4	0.128034643067928	0.147381830489921	0.095062402514378	0.0600149119652961	0.0500220523904627	0.141911980970833	0.0669380632813788	0.0945816075704607	0.111944917907777	0.118332768318137	0.0177703403648859	0.0960773188506759	0.0768871512281809
CCDC140	0.00171330077875347	0.0425475053282376	0.0154913504955949	0.0256199970429368	0.00593241435993487	0.00275729524545049	0.0157437175481762	0.0167814439934351	0.00927375232993958	0.00244496761730856	0.00947169689768842	0.0109871750413047	0.0062326478240232
ZNF521	0.141095144935791	0.221587785208117	0.157200015476904	0.291134622288249	0.0982337633174033	0.0957444548908357	0.185470558292722	0.324897343028114	0.21212044801561	0.187230235382915	0.299971686011577	0.317463939819297	0.191022291597621
SORBS2	0.562728277716931	0.244993945335971	0.160888551127119	0.357404904606606	0.330996905576883	0.606527403529267	0.175555358198544	0.274574612370863	0.364037747643344	0.57758232895247	0.432918733244783	0.208229694106149	0.500392590117236
COL9A1	0.0203374556930214	0.0631696284708464	0.196800973411049	0.120501733605941	0.0146261725609323	0.0106020163862696	0.039609168705074	0.0192842598815989	0.0509019658222125	0.0130114295346979	0.158663390614988	0.0772116635665869	-0.00529230411456671
SATB2	0.209095941530618	0.0760856111388151	0.083113169101851	0.102139788482456	0.112196830044868	0.0788747778680267	0.0583170331343214	0.121109605357062	0.0941629905424435	0.0903175968033681	0.109538437234419	0.0735450016292444	0.0490176258904221
CLDN10	0.0170865685931176	0.260024201401017	0.238160433594265	0.123075943794087	0.0372867979125533	0.0240366744902556	0.13058256416714	0.133089183928559	0.104185414838795	0.035736633653459	0.0692241362771789	0.138944075260556	0.0418710950415185
MATN2	0.0240528063259056	0.217517207761243	0.139788144284329	0.220651313833172	0.047512419215264	0.0324742961925182	0.133992526272333	0.10363189879946	0.149188140318441	0.029062010922591	0.186062860079235	0.455348198354479	0.0778359907487253
TNFSF10	0.00236234410700083	0.00727000717094589	0.00997773477530064	0.0199198898593728	0.0117271035227873	0.00188016008993722	0.01593825316985	0.00214978132407165	0.00634407481271656	0.00341876067632162	0.0526427729089196	0.120446624468049	0.0214032265566414
DAAM1	1.27991519415721	0.776766702748477	0.883787225637784	0.690674766834128	0.951683486689121	1.23272698376422	0.838931400175899	0.905905934601726	0.947100602718819	1.0496204425893	0.693168693766312	0.774032965191113	0.978558909713069
